weekly_div,weekly_loy,weekly_reg,daily_div,daily_loy,daily_reg,age,gender,marital,education,working,OS1Class
0.943570536,0.617647059,0.905798206,0.951144131,0.352941176,0.807293467,30,Male,Single,College,Private Sector Employee,0
0.89398135,0.763157895,0.920488775,0.915611037,0.447368421,0.710218908,41,Female,Divorced,Master,Private Sector Employee,0
0.938887261,0.606060606,0.861978493,0.914666941,0.484848485,0.973584762,57,Male,Married,College,Private Sector Employee,1
0.978295715,0.542857143,0.878297686,0.976857937,0.257142857,0.777764377,29,Female,Single,High School,Private Sector Employee,0
0.945779478,0.59375,0.774143799,0.958225837,0.46875,0.74116373,31,Female,Single,College,Private Sector Employee,1
0.906540242,0.703703704,0.963802884,0.917337494,0.481481481,0.892582451,27,Male,Single,High School,Private Sector Employee,1
0.896687107,0.717948718,0.866306058,0.937932793,0.41025641,0.863978743,50,Male,Married,High School,Retiree & Non-Employed,1
0.90826374,0.653846154,0.753325591,0.82950744,0.653846154,0.861000384,25,Male,Single,High School,Private Sector Employee,0
0.977978825,0.547368421,0.895327415,0.94392701,0.347368421,0.902866779,47,Female,Married,College,Private Sector Employee,1
0.977079058,0.565217391,0.9221326,0.849551446,0.532608696,0.88965901,31,Female,Married,Primary School,Private Sector Employee,1
0.888959651,0.666666667,0.998403296,0.88043249,0.5,0.934321173,50,Female,Divorced,College,Retiree & Non-Employed,1
0.964623993,0.574468085,0.945151071,0.920354128,0.425531915,0.967842135,34,Female,Single,College,Private Sector Employee,1
0.965367375,0.569444444,0.931051424,0.918509539,0.388888889,0.974436492,39,Male,Married,Primary School,Private Sector Employee,1
0.965739467,0.553571429,0.807401572,0.915567337,0.392857143,0.840044451,33,Female,Single,College,Public Servant,1
0.98139193,0.529411765,0.899322372,0.908595024,0.450980392,0.913925592,42,Male,Married,Middle School,Private Sector Employee,1
0.98823905,0.509090909,0.907601829,0.906202266,0.315151515,0.965808022,46,Female,Married,Master,Public Servant,1
0.986062326,0.52173913,0.994530457,0.939944637,0.282608696,0.899300032,43,Male,Married,College,Retiree & Non-Employed,0
0.936901207,0.581632653,0.907426511,0.899609928,0.5,0.937396854,41,Male,Married,Primary School,Private Sector Employee,0
0.926250536,0.623376623,0.940814717,0.942154833,0.337662338,0.904441288,49,Male,Married,Middle School,Public Servant,1
0.944475849,0.607142857,0.965549629,0.889662319,0.678571429,0.938725149,35,Female,Married,College,Private Sector Employee,1
0.890361099,0.666666667,0.961583365,0.941377978,0.407407407,0.955929277,50,Male,Married,Middle School,Other Income,1
0.807518546,0.875,0.910717151,0.956060178,0.5,0.881753488,28,Female,Single,High School,Private Sector Employee,0
0.899204299,0.777777778,0.827456543,0.949816323,0.5,0.646438331,42,Male,Married,Primary School,Self-Employed - Manufacture,0
0.920235929,0.727272727,0.90448101,0.93863507,0.5,0.969641486,32,Male,Married,College,Private Sector Employee,1
0.913581289,0.669291339,0.873039253,0.826275629,0.590551181,0.9062981,36,Female,Married,College,Private Sector Employee,0
0.987787899,0.512820513,0.969359652,0.904681627,0.435897436,0.893706201,34,Female,Single,College,Public Servant,1
0.988816747,0.590909091,0.783476146,0.904914327,0.590909091,0.867812197,41,Female,Married,High School,Private Sector Employee,1
0.98411891,0.615384615,0.767995369,0.94207343,0.384615385,0.89473046,42,Female,Married,High School,Private Sector Employee,1
0.96363812,0.576923077,0.700456311,0.933848527,0.461538462,0.957752388,36,Male,Married,Primary School,Private Sector Employee,1
0.956741895,0.618181818,0.961469427,0.899075994,0.472727273,0.926715338,38,Male,Married,Primary School,Private Sector Employee,1
0.880491847,0.696969697,0.935444079,0.927373204,0.424242424,0.849411973,30,Male,Married,College,Private Sector Employee,0
0.98711425,0.52173913,0.895394998,0.9281764,0.420289855,0.955674335,42,Male,Married,College,Private Sector Employee,0
0.912925997,0.666666667,0.877700688,0.957313595,0.375,0.675906796,30,Female,Married,Master,Private Sector Employee,0
0.92545914,0.695652174,0.922060705,0.952434315,0.434782609,0.878428456,39,Male,Married,Middle School,Private Sector Employee,0
0.941231701,0.615384615,0.862762533,0.911111306,0.576923077,0.909462541,54,Male,Married,High School,Private Sector Employee,1
0.919180312,0.653846154,0.920660392,0.962606848,0.288461538,0.849939577,32,Male,Single,College,Private Sector Employee,1
0.925964036,0.722222222,0.934677293,0.901379814,0.666666667,0.891673278,42,Male,Married,High School,Private Sector Employee,0
0.871793385,0.772727273,0.966502434,0.972709271,0.409090909,0.962912176,29,Male,Married,Master,Private Sector Employee,0
0.77735854,0.833333333,0.83214444,0.955328688,0.458333333,0.615683526,31,Female,Married,College,Public Servant,0
0.965141557,0.549450549,0.875285044,0.90034959,0.43956044,0.976848359,41,Female,Married,High School,Private Sector Employee,1
0.963012188,0.574074074,0.979458014,0.908367249,0.444444444,0.940321577,40,Male,Divorced,College,Private Sector Employee,1
0.923591852,0.652173913,0.752689143,0.957055457,0.47826087,0.908718431,27,Female,Single,Master,Private Sector Employee,0
0.982873971,0.525,0.926257446,0.846233727,0.483333333,0.933300747,38,Male,Married,College,Public Servant,1
0.868100365,0.736842105,0.920587837,0.918232354,0.578947368,0.840798456,39,Female,Married,College,Public Servant,1
0.972405678,0.6875,0.951690081,0.956060178,0.5,0.820513639,61,Male,Married,High School,Public Servant,0
0.953102906,0.588235294,0.965811218,0.963698337,0.411764706,0.725469382,83,Male,Divorced,Primary School,Retiree & Non-Employed,0
0.96566424,0.652173913,0.871818102,0.932141338,0.47826087,0.747645769,44,Female,Married,High School,Public Servant,0
0.911568504,0.714285714,0.696713067,0.936846003,0.523809524,0.956629527,30,Male,Married,High School,Non-Employed,1
0.946928463,0.617283951,0.9321891,0.920542717,0.432098765,0.964342283,33,Male,Married,College,Public Servant,1
0.980946402,0.6,0.778913619,0.8653531,0.6,0.870508376,35,Male,Divorced,High School,Private Sector Employee,0
0.959639082,0.75,0.820934364,0.947172622,0.5,0.644478741,39,Female,Married,College,Private Sector Employee,0
0.960179288,0.574074074,0.836923996,0.920141929,0.407407407,0.924265269,43,Male,Married,High School,Private Sector Employee,0
0.912045722,0.684210526,0.87754771,0.957227186,0.421052632,0.892885677,54,Male,Married,Middle School,Retiree & Non-Employed,0
0.953151775,0.612903226,0.958504996,0.947644979,0.387096774,0.920113423,46,Male,Married,High School,Public Servant,0
0.970625207,0.56,0.900980211,0.944120417,0.44,0.95962919,34,Male,Married,College,Self-Employed - Service,0
0.945381007,0.622222222,0.924743057,0.951098207,0.377777778,0.923505314,47,Female,Married,High School,Retiree & Non-Employed,0
0.945033509,0.568181818,0.693338501,0.950525451,0.454545455,0.613525591,36,Male,Single,Primary School,Private Sector Employee,1
0.940497512,0.592592593,0.692816279,0.884632168,0.555555556,0.803410008,51,Male,Married,High School,Retiree & Non-Employed,1
0.925463909,0.593220339,0.798750808,0.910814311,0.440677966,0.931710336,29,Female,Single,College,Private Sector Employee,1
0.972410984,0.647058824,0.966647351,0.927412799,0.588235294,0.969051111,38,Male,Married,Middle School,Private Sector Employee,0
0.93149949,0.59375,0.961553222,0.921691453,0.46875,0.969983038,34,Female,Single,College,Private Sector Employee,1
0.920254025,0.676470588,0.689026873,0.94376313,0.382352941,0.632727088,36,Male,Married,High School,Self-Employed - Manufacture,0
0.979741526,0.534883721,0.961111064,0.835989991,0.581395349,0.932308444,40,Female,Married,Primary School,Private Sector Employee,0
0.976119162,0.6,0.794582799,0.964238826,0.466666667,0.857170455,42,Female,Married,High School,Private Sector Employee,0
0.956929129,0.593220339,0.915986829,0.89561434,0.406779661,0.944834939,25,Male,Single,College,Private Sector Employee,0
0.918837893,0.684210526,0.986951639,0.922074275,0.421052632,0.893539222,35,Male,Married,High School,Private Sector Employee,0
0.864228362,0.736842105,0.80659882,0.923647664,0.526315789,0.942893959,49,Male,Married,Middle School,Public Servant,0
0.973666912,0.722222222,0.897633314,0.965510836,0.388888889,0.962823351,29,Male,Married,College,Private Sector Employee,0
0.974929888,0.535714286,0.872020209,0.89458281,0.482142857,0.950500784,31,Female,Single,College,Private Sector Employee,1
0.901870026,0.681818182,0.852471766,0.990342496,0.272727273,0.799535103,43,Male,Married,High School,Private Sector Employee,0
0.894100151,0.684210526,0.864417112,0.966538551,0.368421053,0.818570801,33,Male,Married,High School,Private Sector Employee,0
0.954856537,0.586206897,0.951033088,0.960068579,0.310344828,0.942467349,45,Male,Married,Middle School,Private Sector Employee,1
0.954538538,0.594594595,0.854685397,0.938687821,0.432432432,0.739613607,33,Male,Married,High School,Self-Employed - Retail,1
0.948301818,0.615384615,0.92019478,0.925629841,0.538461538,0.864097309,23,Male,Married,High School,Private Sector Employee,0
0.867819778,0.75,0.819323706,0.949942013,0.5,0.881321651,33,Male,Married,High School,Private Sector Employee,0
0.973009907,0.555555556,0.896145173,0.934034613,0.444444444,0.951617479,38,Female,Single,College,Private Sector Employee,0
0.94095839,0.611111111,0.811738479,0.892068106,0.555555556,0.943833223,64,Male,Married,College,Other Income,0
0.936665065,0.62962963,0.737579056,0.929989939,0.481481481,0.630480996,29,Male,Single,High School,Private Sector Employee,1
0.964976095,0.543859649,0.913148614,0.934834432,0.350877193,0.943054115,56,Male,Married,High School,Public Servant,1
0.976445439,0.5625,0.979787464,0.879031898,0.53125,0.965397456,32,Male,Single,College,Private Sector Employee,0
0.965651983,0.543478261,0.830496012,0.944533141,0.47826087,0.976516502,31,Female,Single,College,Private Sector Employee,1
0.911868735,0.648648649,0.941183971,0.876437093,0.540540541,0.951873648,34,Male,Married,High School,Public Servant,0
0.948517293,0.54,0.926224833,0.929371336,0.38,0.864636356,47,Male,Married,High School,Private Sector Employee,1
0.909578206,0.666666667,0.927618927,0.944735736,0.458333333,0.881727434,36,Male,Single,College,Private Sector Employee,0
0.977693368,0.551724138,0.913426345,0.934045372,0.448275862,0.903041108,36,Male,Married,Middle School,Private Sector Employee,0
0.927084214,0.672413793,0.768278229,0.893153795,0.448275862,0.602623833,38,Female,Single,College,Private Sector Employee,0
0.98948907,0.51758794,0.890206522,0.881095358,0.432160804,0.937807326,32,Male,Single,College,Private Sector Employee,1
0.99295772,0.503597122,0.997174203,0.894693305,0.388489209,0.960209726,27,Male,Single,College,Private Sector Employee,1
0.957529018,0.588235294,0.923427556,0.94559545,0.397058824,0.987921923,42,Female,Married,PHD,Public Servant,1
0.926656201,0.652173913,0.875264332,0.946355957,0.347826087,0.841439587,43,Male,Married,College,Private Sector Employee,0
0.993615294,0.494117647,0.806778417,0.877240121,0.458823529,0.910147851,43,Male,Married,Master,Private Sector Employee,0
0.983775547,0.543209877,0.930351264,0.804638423,0.641975309,0.877930814,39,Female,Married,College,Private Sector Employee,1
0.971756974,0.571428571,0.887202638,0.944245266,0.375,0.950864342,36,Male,Married,College,Public Servant,1
0.824621924,0.75,0.878438149,0.835799889,0.681818182,0.850796768,38,Male,Married,Middle School,Private Sector Employee,1
0.980769185,0.551282051,0.989194363,0.85076335,0.512820513,0.895743017,23,Male,Single,College,Private Sector Employee,1
0.943669814,0.608695652,0.958351704,0.936946175,0.369565217,0.977896306,42,Male,Married,College,Self-Employed - Service,0
0.955872655,0.6,0.905688996,0.933235726,0.42,0.911178585,44,Male,Married,College,Other Income,1
0.897245351,0.705882353,0.971417932,0.918298453,0.450980392,0.965316698,38,Male,Married,College,Public Servant,1
0.976655874,0.546666667,0.944111412,0.917533792,0.386666667,0.944053888,62,Male,Married,High School,Retiree & Non-Employed,1
0.939345894,0.614678899,0.987255267,0.889830916,0.449541284,0.97517694,32,Male,Married,College,Public Servant,1
0.945646018,0.631578947,0.845717945,0.959634789,0.298245614,0.775596648,32,Male,Married,Primary School,Public Servant,1
0.894911551,0.679487179,0.905487067,0.908816601,0.435897436,0.821852874,45,Female,Married,College,Private Sector Employee,1
0.992670243,0.510869565,0.957634783,0.900807948,0.358695652,0.955219711,32,Female,Single,College,Private Sector Employee,0
0.970261073,0.581560284,0.984692109,0.821869529,0.553191489,0.943092641,48,Male,Married,High School,Private Sector Employee,1
0.994389215,0.476190476,0.920947684,0.934722671,0.333333333,0.906017181,25,Male,Single,Primary School,Private Sector Employee,1
0.989072943,0.514492754,0.963278264,0.905450061,0.384057971,0.936610972,40,Male,Single,Master,Public Servant,1
0.945463362,0.583333333,0.886923487,0.911811202,0.416666667,0.901786076,33,Male,Married,High School,Private Sector Employee,0
0.915887652,0.628571429,0.917244522,0.917414142,0.385714286,0.941120594,28,Female,Single,College,Private Sector Employee,1
0.928630912,0.702702703,0.953169358,0.930919095,0.378378378,0.86976913,21,Male,Single,High School,Private Sector Employee,1
0.933799936,0.666666667,0.826228999,0.934310892,0.545454545,0.832306065,54,Female,Married,Middle School,Private Sector Employee,0
0.865508988,0.771428571,0.833744017,0.934412887,0.457142857,0.849755043,38,Male,Married,High School,Private Sector Employee,1
0.978155203,0.538461538,0.647482729,0.963101848,0.333333333,0.764251233,45,Male,Married,Middle School,Private Sector Employee,0
0.976535526,0.545454545,0.88766468,0.920908772,0.363636364,0.8054653,38,Male,Married,College,Private Sector Employee,1
0.961773668,0.547169811,0.891857203,0.946160687,0.358490566,0.829209314,30,Male,Divorced,Primary School,Private Sector Employee,1
0.952206277,0.593220339,0.954174491,0.942503823,0.338983051,0.850721803,52,Male,Married,High School,Public Servant,0
0.905764996,0.676923077,0.886543055,0.939173882,0.338461538,0.902298794,24,Male,Single,College,Private Sector Employee,1
0.923179467,0.661290323,0.972237582,0.922743533,0.387096774,0.917209093,36,Male,Married,College,Private Sector Employee,0
0.893615178,0.7,0.861482458,0.910057321,0.45,0.841337718,33,Male,Married,College,Public Servant,1
0.968587569,0.560810811,0.959520628,0.883085679,0.432432432,0.940251791,45,Male,Married,High School,Public Servant,1
0.95091551,0.543478261,0.763120224,0.902475718,0.47826087,0.878561729,31,Male,Married,High School,Public Servant,1
0.992321094,0.487804878,0.833511779,0.923699104,0.512195122,0.903120619,29,Male,Single,College,Private Sector Employee,0
0.951418814,0.627906977,0.971841157,0.90786112,0.441860465,0.972817851,30,Male,Married,College,Private Sector Employee,1
0.96962561,0.586956522,0.905627392,0.905569385,0.456521739,0.918372268,36,Male,Married,College,Private Sector Employee,1
0.972855313,0.552631579,0.962072235,0.91835185,0.394736842,0.911157886,53,Male,Married,High School,Public Servant,1
0.943551544,0.6,0.794945567,0.899162875,0.56,0.920216918,31,Male,Married,College,Public Servant,1
0.99706523,0.473684211,0.894302124,0.867828348,0.447368421,0.970393019,37,Male,Married,Master,Private Sector Employee,1
0.923680115,0.682539683,0.959248519,0.927114834,0.396825397,0.838485848,43,Female,Married,High School,Public Servant,0
0.983114117,0.529411765,0.807960145,0.93927845,0.411764706,0.783145507,42,Male,Married,High School,Private Sector Employee,0
0.941204776,0.769230769,0.899922002,0.74099664,0.743589744,0.895679488,37,Male,Married,College,Private Sector Employee,0
0.928801931,0.606060606,0.893033607,0.975157885,0.333333333,0.925854426,39,Female,Married,College,Public Servant,0
0.935425773,0.614583333,0.895697525,0.827792815,0.541666667,0.912202392,41,Male,Married,College,Private Sector Employee,1
0.934864833,0.628571429,0.912349953,0.911790019,0.428571429,0.938885776,31,Female,Married,High School,Private Sector Employee,0
0.971532588,0.567741935,0.977379511,0.93307844,0.35483871,0.978192109,43,Female,Single,College,Private Sector Employee,1
0.919631698,0.652173913,0.959913074,0.933225869,0.362318841,0.902012693,54,Female,Married,College,Private Sector Employee,1
0.968099692,0.545454545,0.918593601,0.94182366,0.363636364,0.93025188,42,Male,Married,College,Public Servant,1
0.936188669,0.638888889,0.968559338,0.946649111,0.333333333,0.813724871,42,Female,Single,College,Private Sector Employee,1
0.833950858,0.76,0.970741187,0.898739038,0.48,0.914272263,45,Male,Married,High School,Private Sector Employee,1
0.982368029,0.541322314,0.98936712,0.90978106,0.305785124,0.955637366,38,Female,Divorced,College,Self-Employed - Service,1
0.984377373,0.483516484,0.919181812,0.90296796,0.417582418,0.962055595,59,Male,Married,Primary School,Retiree & Non-Employed,1
0.97438881,0.547826087,0.881696102,0.926549475,0.373913043,0.891490272,40,Male,Married,College,Private Sector Employee,1
0.926863113,0.604651163,0.81436915,0.918872376,0.441860465,0.85765989,50,Male,Married,High School,Public Servant,1
0.978928343,0.611111111,0.724610655,0.9289932,0.555555556,0.681744733,53,Male,Married,Primary School,Retiree & Non-Employed,0
0.885199864,0.704918033,0.995055264,0.949262294,0.31147541,0.862227591,24,Male,Single,High School,Self-Employed - Retail,0
0.944334235,0.666666667,0.761033696,0.968427591,0.388888889,0.567302873,35,Male,Married,Primary School,Private Sector Employee,1
0.920349081,0.64516129,0.965494995,0.95998331,0.419354839,0.968736276,33,Male,Married,College,Private Sector Employee,0
0.934606232,0.666666667,0.925097432,0.96025501,0.466666667,0.622749053,33,Male,Married,High School,Private Sector Employee,0
0.866201315,0.722222222,0.79007989,0.931551158,0.611111111,0.950965824,40,Male,Married,Primary School,Private Sector Employee,0
0.870734208,0.8125,0.927047104,0.926879687,0.625,0.911605259,41,Male,Married,Primary School,Private Sector Employee,0
0.917208893,0.7,0.786866465,0.898244402,0.7,0.785153026,38,Male,Single,College,Self-Employed - Service,0
0.94260993,0.625,0.991527655,0.951793699,0.416666667,0.937887384,28,Female,Single,High School,Private Sector Employee,1
0.984940055,0.540983607,0.888954406,0.804140212,0.672131148,0.921910225,41,Female,Married,College,Public Servant,1
0.969808498,0.655172414,0.844094912,0.854854734,0.655172414,0.895055981,51,Male,Married,High School,Private Sector Employee,1
0.903392106,0.644444444,0.840290948,0.929691325,0.4,0.878132502,40,Female,Married,College,Private Sector Employee,0
0.87874099,0.818181818,0.868068789,0.94876951,0.636363636,0.973948512,49,Male,Married,High School,Private Sector Employee,0
0.910252791,0.647058824,0.936553244,0.939812168,0.382352941,0.845595909,31,Male,Married,College,Private Sector Employee,0
0.891091282,0.7,0.955893946,0.935810433,0.5,0.908879087,28,Female,Married,High School,Private Sector Employee,0
0.920782221,0.666666667,0.757733032,0.957742056,0.583333333,0.703860806,36,Male,Married,High School,Private Sector Employee,1
0.916674012,0.740740741,0.94514985,0.898714182,0.592592593,0.946713046,40,Male,Single,College,Private Sector Employee,1
0.956650472,0.666666667,0.900983837,0.957928906,0.6,0.987494069,40,Female,Married,College,Public Servant,1
0.932935088,0.692307692,0.781574323,0.975006431,0.461538462,0.760465658,45,Male,Married,Primary School,Private Sector Employee,1
0.964856616,0.55,0.680268165,0.867659728,0.6,0.822779046,43,Female,Married,Primary School,Private Sector Employee,1
0.877787596,0.846153846,0.887506542,0.932935088,0.692307692,0.898571839,35,Female,Married,College,Public Servant,0
0.958245281,0.657142857,0.905103897,0.84761773,0.685714286,0.860007935,37,Female,Single,Master,Private Sector Employee,0
0.895849749,0.772727273,0.925263596,0.921120017,0.5,0.845615673,29,Female,Single,College,Private Sector Employee,0
0.915791079,0.65,0.829776121,0.934567232,0.6,0.874020279,33,Male,Single,College,Private Sector Employee,0
0.942631204,0.75,0.822387768,0.927694271,0.916666667,0.940700864,37,Female,Married,College,Private Sector Employee,0
0.877777862,0.75,0.797001078,0.956413005,0.392857143,0.827730102,58,Male,Married,Middle School,Retiree & Non-Employed,1
0.965165666,0.666666667,0.763786014,0.761280204,0.743589744,0.880956385,25,Male,Single,Middle School,Public Servant,0
0.971093972,0.611111111,0.880848319,0.920794732,0.555555556,0.842684703,36,Female,Married,High School,Private Sector Employee,0
0.909104751,0.666666667,0.76282744,0.965510836,0.388888889,0.743493921,28,Male,Single,High School,Private Sector Employee,0
0.879021961,0.695652174,0.856089852,0.856312737,0.652173913,0.962752224,41,Female,Single,Primary School,Private Sector Employee,0
0.920447809,0.666666667,0.85157455,0.861512035,0.619047619,0.912645301,23,Female,Single,College,Private Sector Employee,0
0.954644448,0.642857143,0.747394497,0.958744661,0.5,0.820832476,53,Male,Married,Primary School,Retiree & Non-Employed,1
0.857230926,0.805555556,0.965752441,0.949500917,0.388888889,0.900013807,53,Male,Married,College,Retiree & Public Servant,0
0.975614963,0.6,0.716632191,0.973976032,0.5,0.645968047,33,Female,Married,Primary School,Private Sector Employee,0
0.981132484,0.548387097,0.992228134,0.941053853,0.306451613,0.902284954,53,Male,Married,Master,Private Sector Employee,0
0.98021941,0.543478261,0.908336142,0.886979822,0.52173913,0.780403132,50,Male,Married,High School,Retiree & Non-Employed,1
0.947523158,0.692307692,0.893891259,0.95771356,0.538461538,0.959580741,27,Male,Single,High School,Private Sector Employee,1
0.949633158,0.6,0.805532582,0.958534811,0.45,0.876107079,56,Male,Married,College,Private Sector Employee,0
0.931113321,0.769230769,0.923651163,0.97706965,0.461538462,0.884201833,32,Male,Married,High School,Private Sector Employee,0
0.904167895,0.666666667,0.864776522,0.945836071,0.458333333,0.917323811,39,Male,Married,High School,Private Sector Employee,1
0.969987031,0.615384615,0.825602986,0.93835747,0.615384615,0.959306139,26,Female,Single,College,Private Sector Employee,0
0.949633158,0.6,0.817063237,0.958534811,0.45,0.913302701,28,Male,Single,High School,Private Sector Employee,1
0.860964047,0.9,0.387113758,0.946411928,0.7,0.784510231,35,Female,Single,College,Public Servant,0
0.933816945,0.909090909,0.935043759,0.94876951,0.636363636,0.973948512,43,Male,Married,College,Private Sector Employee,0
0.805288622,0.928571429,0.853346392,0.859812753,0.714285714,0.774960984,33,Male,Single,College,Private Sector Employee,1
0.928361038,0.666666667,0.760073878,0.922176843,0.6,0.855943679,47,Male,Married,High School,Private Sector Employee,0
0.884861669,0.833333333,0.874373404,0.973197315,0.5,0.822210259,52,Male,Married,High School,Retiree & Non-Employed,0
0.965504936,0.568627451,0.809354954,0.949143186,0.37254902,0.683809472,58,Male,Married,Middle School,Retiree & Non-Employed,1
0.946411928,0.7,0.297968826,0.984858662,0.4,0.184541054,30,Male,Single,High School,Private Sector Employee,0
0.933785138,0.714285714,0.797772835,0.93110661,0.5,0.816633837,30,Male,Married,Middle School,Private Sector Employee,1
0.93497753,0.8,0.858348402,0.973976032,0.5,0.822268114,24,Female,Single,High School,Private Sector Employee,0
0.924538787,0.733333333,0.804033797,0.920117677,0.533333333,0.665217262,26,Male,Single,College,Private Sector Employee,0
0.83822343,0.736842105,0.955144412,0.950048982,0.473684211,0.862925725,53,Male,Married,High School,Private Sector Employee,0
0.987582129,0.518072289,0.872440708,0.91359549,0.373493976,0.950642712,34,Male,Married,High School,Public Servant,0
0.849185322,0.818181818,0.862460707,0.916269589,0.727272727,0.798268809,38,Female,Married,Master,Private Sector Employee,0
0.897934679,0.75,0.960582726,0.938431425,0.5,0.880259772,47,Male,Married,Middle School,Private Sector Employee,1
0.969987031,0.615384615,0.902475439,0.890410444,0.692307692,0.778856624,37,Male,Married,Middle School,Private Sector Employee,0
0.946411928,0.7,0.784510231,0.942680715,0.6,0.714268045,29,Female,Single,College,Public Servant,0
0.923332374,0.725,0.955528696,0.925265536,0.45,0.863527584,29,Female,Married,College,Private Sector Employee,0
0.880866746,0.666666667,0.932168374,0.960629316,0.466666667,0.929456295,47,Male,Married,High School,Private Sector Employee,0
0.956066246,0.571428571,0.931967558,0.929481776,0.571428571,0.929025143,71,Female,Single,High School,Retiree & Non-Employed,0
0.97795088,0.553191489,0.680849043,0.943039306,0.340425532,0.734976512,52,Female,Married,Primary School,Private Sector Employee,1
0.890968532,0.933333333,0.909633232,0.935267263,0.533333333,0.666857309,23,Male,Single,Middle School,Private Sector Employee,1
0.951707721,0.610687023,0.825036735,0.772532748,0.557251908,0.865885344,38,Female,Married,Master,Private Sector Employee,1
0.881101152,0.727272727,0.806369051,0.881556634,0.636363636,0.821399842,46,Male,Married,Middle School,Private Sector Employee,0
0.962763742,0.5625,0.690635594,0.963139651,0.4375,0.882176116,31,Female,Married,High School,Private Sector Employee,0
0.945646054,0.604651163,0.9914322,0.950669639,0.325581395,0.915892142,21,Female,Single,High School,Self-Employed - Retail,1
0.975054048,0.571428571,0.999682006,0.933468936,0.523809524,0.764137758,30,Female,Married,High School,Private Sector Employee,0
0.86306641,0.739130435,0.362451351,0.921538948,0.47826087,0.251185686,39,Male,Married,Primary School,Retiree & Non-Employed,1
0.732339525,0.846153846,0.781698867,0.947523158,0.692307692,0.779287092,31,Male,Married,Primary School,Private Sector Employee,0
0.902973444,0.666666667,0.875634914,0.930415024,0.435897436,0.718236915,29,Male,Married,College,Public Servant,0
0.942680715,0.6,0.714268045,0.93497753,0.8,0.851292365,54,Male,Married,High School,Non-Employed,0
0.930256618,0.666666667,0.763346775,0.92350804,0.555555556,0.825134282,58,Male,Married,Primary School,Private Sector Employee,1
0.944484297,0.590909091,0.911786673,0.966001433,0.454545455,0.917078479,32,Male,Married,High School,Private Sector Employee,0
0.955232728,0.647058824,0.983301984,0.951824044,0.470588235,0.860897691,41,Male,Married,High School,Public Servant,1
0.987925078,0.513513514,0.944384974,0.946085936,0.378378378,0.971296929,32,Male,Single,College,Private Sector Employee,0
0.985310167,0.52238806,0.903456889,0.845193089,0.47761194,0.904137202,38,Male,Married,High School,Private Sector Employee,1
0.878075459,0.736842105,0.794917491,0.968309846,0.368421053,0.552844416,48,Male,Divorced,College,Public Servant,0
0.975614963,0.6,0.716948145,0.942680715,0.6,0.857988944,28,Female,Married,College,Private Sector Employee,0
0.865444634,0.7,0.35231396,0.844485499,0.6,0.339259598,37,Male,Married,High School,Private Sector Employee,1
0.898244402,0.7,0.887705362,0.93497753,0.8,0.936242581,41,Male,Married,College,Private Sector Employee,0
0.974551382,0.563829787,0.962631201,0.90156425,0.35106383,0.936337853,34,Male,Single,High School,Self-Employed - Service,1
0.971600148,0.566037736,0.865136506,0.935688842,0.358490566,0.854642444,31,Female,Single,College,Private Sector Employee,1
0.924800876,0.875,0.982287008,0.916666667,0.625,0.954723617,37,Male,Married,High School,Private Sector Employee,1
0.913864688,0.8,0.846020631,0.835975008,0.7,0.787150363,53,Male,Married,Middle School,Private Sector Employee,0
0.928361038,0.666666667,0.968234273,0.975404595,0.4,0.993314965,35,Male,Married,High School,Private Sector Employee,1
0.958736372,0.68,0.903165198,0.940180042,0.44,0.884993179,39,Male,Married,Primary School,Self-Employed - Retail,1
0.789162044,0.793103448,0.84617122,0.940345847,0.448275862,0.750866522,34,Female,Married,High School,Private Sector Employee,1
0.96675292,0.566666667,0.946666488,0.90829381,0.4,0.886663172,33,Male,Married,Master,Private Sector Employee,1
0.929906377,0.642857143,0.747328449,0.980793118,0.5,0.643695418,27,Male,Married,College,Private Sector Employee,0
0.96994194,0.552631579,0.885716542,0.939278906,0.368421053,0.927544086,31,Male,Married,Primary School,Private Sector Employee,1
0.986087769,0.535714286,0.820081271,0.956215739,0.357142857,0.973967408,43,Male,Single,Master,Self-Employed - Service,1
0.861387624,0.769230769,0.910416655,0.934373224,0.461538462,0.897842086,35,Male,Married,Middle School,Private Sector Employee,0
0.953968194,0.6,0.802565574,0.925362408,0.4,0.838182664,50,Female,Married,High School,Private Sector Employee,0
0.899936988,0.75,0.822747289,0.937757269,0.416666667,0.585179596,44,Male,Married,Primary School,Private Sector Employee,0
0.948482336,0.612903226,0.90393382,0.958267727,0.35483871,0.965087747,48,Male,Married,Primary School,Private Sector Employee,1
0.946287461,0.6,0.817308241,0.974410476,0.466666667,0.824719822,24,Female,Single,High School,Private Sector Employee,0
0.948864694,0.594594595,0.865794498,0.91629988,0.472972973,0.940819107,48,Male,Married,High School,Public Servant,1
0.990437137,0.510638298,0.9042036,0.874880842,0.457446809,0.992222686,43,Male,Divorced,High School,Private Sector Employee,1
0.91118867,0.75,0.81240009,0.91118867,0.75,0.81240009,31,Female,Married,High School,Private Sector Employee,1
0.930256618,0.666666667,0.847592534,0.892068106,0.555555556,0.860802204,29,Female,Single,High School,Private Sector Employee,0
0.982005643,0.542857143,0.673204462,0.837107121,0.6,0.901595059,32,Male,Married,High School,Private Sector Employee,1
0.947331203,0.642857143,0.746910198,0.778385397,0.857142857,0.881877889,62,Female,Married,High School,Private Sector Employee,0
